date,city,price,state
2010-08-01,Composite-10,162.01,Composite
2010-08-01,Composite-20,148.4,Composite
2010-08-01,National-US,146.4,National
2010-09-01,AZ-Phoenix,107.1,AZ
2010-09-01,CA-Los Angeles,175.36,CA
2010-09-01,CA-San Diego,162.43,CA
2010-09-01,CA-San Francisco,141.54,CA
2010-09-01,CO-Denver,127.33,CO
2010-09-01,DC-Washington,186.25,DC
2010-09-01,FL-Miami,145.64,FL
2010-09-01,FL-Tampa,136.5,FL
2010-09-01,GA-Atlanta,106.3,GA
2010-09-01,IL-Chicago,124.76,IL
2010-09-01,MA-Boston,156.27,MA
2010-09-01,MI-Detroit,70.59,MI
2010-09-01,MN-Minneapolis,123.7,MN
2010-09-01,NC-Charlotte,115.4,NC
2010-09-01,NV-Las Vegas,101.18,NV
2010-09-01,NY-New York,174.43,NY
2010-09-01,OH-Cleveland,103.78,OH
2010-09-01,OR-Portland,144.3,OR
2010-09-01,TX-Dallas,117.4,TX
2010-09-01,WA-Seattle,145.0,WA
2010-09-01,Composite-10,161.0,Composite
2010-09-01,Composite-20,147.2,Composite
2010-09-01,National-US,144.58,National
2010-10-01,AZ-Phoenix,105.9,AZ
2010-10-01,CA-Los Angeles,174.05,CA
2010-10-01,CA-San Diego,159.99,CA
2010-10-01,CA-San Francisco,138.84,CA
2010-10-01,CO-Denver,126.58,CO
2010-10-01,DC-Washington,184.96,DC
2010-10-01,FL-Miami,144.03,FL
2010-10-01,FL-Tampa,134.92,FL
2010-10-01,GA-Atlanta,103.3,GA
2010-10-01,IL-Chicago,122.28,IL
2010-10-01,MA-Boston,154.34,MA
2010-10-01,MI-Detroit,69.24,MI
2010-10-01,MN-Minneapolis,121.5,MN
2010-10-01,NC-Charlotte,114.12,NC
2010-10-01,NV-Las Vegas,100.97,NV
2010-10-01,NY-New York,171.5,NY
2010-10-01,OH-Cleveland,102.13,OH
2010-10-01,OR-Portland,142.16,OR
2010-10-01,TX-Dallas,116.1,TX
2010-10-01,WA-Seattle,143.1,WA
2010-10-01,Composite-10,158.9,Composite
2010-10-01,Composite-20,145.2,Composite
2010-10-01,National-US,143.11,National
2010-11-01,AZ-Phoenix,104.8,AZ
2010-11-01,CA-Los Angeles,173.28,CA
2010-11-01,CA-San Diego,160.08,CA
2010-11-01,CA-San Francisco,137.28,CA
2010-11-01,CO-Denver,125.02,CO
2010-11-01,DC-Washington,183.81,DC
2010-11-01,FL-Miami,143.81,FL
2010-11-01,FL-Tampa,133.49,FL
2010-11-01,GA-Atlanta,100.8,GA
2010-11-01,IL-Chicago,119.57,IL
2010-11-01,MA-Boston,152.76,MA
2010-11-01,MI-Detroit,68.1,MI
2010-11-01,MN-Minneapolis,119.1,MN
2010-11-01,NC-Charlotte,113.45,NC
2010-11-01,NV-Las Vegas,100.59,NV
2010-11-01,NY-New York,169.53,NY
2010-11-01,OH-Cleveland,100.03,OH
2010-11-01,OR-Portland,139.92,OR
2010-11-01,TX-Dallas,114.8,TX
2010-11-01,WA-Seattle,141.5,WA
2010-11-01,Composite-10,157.5,Composite
2010-11-01,Composite-20,143.7,Composite
2010-11-01,National-US,141.81,National
2010-12-01,AZ-Phoenix,103.1,AZ
2010-12-01,CA-Los Angeles,170.99,CA
2010-12-01,CA-San Diego,158.97,CA
2010-12-01,CA-San Francisco,136.02,CA
2010-12-01,CO-Denver,124.1,CO
2010-12-01,DC-Washington,182.9,DC
2010-12-01,FL-Miami,143.11,FL
2010-12-01,FL-Tampa,130.65,FL
2010-12-01,GA-Atlanta,100.0,GA
2010-12-01,IL-Chicago,117.86,IL
2010-12-01,MA-Boston,152.52,MA
2010-12-01,MI-Detroit,68.07,MI
2010-12-01,MN-Minneapolis,117.3,MN
2010-12-01,NC-Charlotte,112.41,NC
2010-12-01,NV-Las Vegas,99.48,NV
2010-12-01,NY-New York,167.92,NY
2010-12-01,OH-Cleveland,100.21,OH
2010-12-01,OR-Portland,138.23,OR
2010-12-01,TX-Dallas,114.6,TX
2010-12-01,WA-Seattle,138.7,WA
2010-12-01,Composite-10,156.04,Composite
2010-12-01,Composite-20,142.3,Composite
2010-12-01,National-US,140.63,National
2011-01-01,AZ-Phoenix,101.5,AZ
2011-01-01,CA-Los Angeles,169.88,CA
2011-01-01,CA-San Diego,157.03,CA
2011-01-01,CA-San Francisco,133.37,CA
2011-01-01,CO-Denver,122.73,CO
2011-01-01,DC-Washington,181.35,DC
2011-01-01,FL-Miami,141.3,FL
2011-01-01,FL-Tampa,129.03,FL
2011-01-01,GA-Atlanta,100.3,GA
2011-01-01,IL-Chicago,115.78,IL
2011-01-01,MA-Boston,152.18,MA
2011-01-01,MI-Detroit,67.63,MI
2011-01-01,MN-Minneapolis,113.4,MN
2011-01-01,NC-Charlotte,111.32,NC
2011-01-01,NV-Las Vegas,99.23,NV
2011-01-01,NY-New York,165.92,NY
2011-01-01,OH-Cleveland,99.13,OH
2011-01-01,OR-Portland,135.8,OR
2011-01-01,TX-Dallas,114.0,TX
2011-01-01,WA-Seattle,135.4,WA
2011-01-01,Composite-10,154.36,Composite
2011-01-01,Composite-20,140.7,Composite
2011-01-01,National-US,139.05,National
2011-02-01,AZ-Phoenix,100.8,AZ
2011-02-01,CA-Los Angeles,168.23,CA
2011-02-01,CA-San Diego,155.05,CA
2011-02-01,CA-San Francisco,129.96,CA
2011-02-01,CO-Denver,121.26,CO
2011-02-01,DC-Washington,179.96,DC
2011-02-01,FL-Miami,138.44,FL
2011-02-01,FL-Tampa,127.62,FL
2011-02-01,GA-Atlanta,100.6,GA
2011-02-01,IL-Chicago,113.26,IL
2011-02-01,MA-Boston,149.83,MA
2011-02-01,MI-Detroit,67.58,MI
2011-02-01,MN-Minneapolis,109.7,MN
2011-02-01,NC-Charlotte,110.11,NC
2011-02-01,NV-Las Vegas,98.28,NV
2011-02-01,NY-New York,164.45,NY
2011-02-01,OH-Cleveland,98.52,OH
2011-02-01,OR-Portland,133.66,OR
2011-02-01,TX-Dallas,113.7,TX
2011-02-01,WA-Seattle,132.8,WA
2011-02-01,Composite-10,152.38,Composite
2011-02-01,Composite-20,139.0,Composite
2011-02-01,National-US,137.74,National
2011-03-01,AZ-Phoenix,100.2,AZ
2011-03-01,CA-Los Angeles,167.75,CA
2011-03-01,CA-San Diego,153.88,CA
2011-03-01,CA-San Francisco,129.83,CA
2011-03-01,CO-Denver,120.56,CO
2011-03-01,DC-Washington,177.52,DC
2011-03-01,FL-Miami,137.28,FL
2011-03-01,FL-Tampa,126.7,FL
2011-03-01,GA-Atlanta,100.3,GA
2011-03-01,IL-Chicago,110.57,IL
2011-03-01,MA-Boston,147.33,MA
2011-03-01,MI-Detroit,65.18,MI
2011-03-01,MN-Minneapolis,105.7,MN
2011-03-01,NC-Charlotte,108.92,NC
2011-03-01,NV-Las Vegas,97.18,NV
2011-03-01,NY-New York,162.34,NY
2011-03-01,OH-Cleveland,97.02,OH
2011-03-01,OR-Portland,132.67,OR
2011-03-01,TX-Dallas,112.7,TX
2011-03-01,WA-Seattle,132.9,WA
2011-03-01,Composite-10,150.91,Composite
2011-03-01,Composite-20,137.6,Composite
2011-03-01,National-US,137.79,National
2011-04-01,AZ-Phoenix,100.3,AZ
2011-04-01,CA-Los Angeles,168.18,CA
2011-04-01,CA-San Diego,154.5,CA
2011-04-01,CA-San Francisco,132.02,CA
2011-04-01,CO-Denver,122.32,CO
2011-04-01,DC-Washington,178.48,DC
2011-04-01,FL-Miami,136.99,FL
2011-04-01,FL-Tampa,126.43,FL
2011-04-01,GA-Atlanta,101.8,GA
2011-04-01,IL-Chicago,110.12,IL
2011-04-01,MA-Boston,147.06,MA
2011-04-01,MI-Detroit,64.47,MI
2011-04-01,MN-Minneapolis,105.9,MN
2011-04-01,NC-Charlotte,110.35,NC
2011-04-01,NV-Las Vegas,96.47,NV
2011-04-01,NY-New York,163.92,NY
2011-04-01,OH-Cleveland,98.1,OH
2011-04-01,OR-Portland,132.84,OR
2011-04-01,TX-Dallas,113.2,TX
2011-04-01,WA-Seattle,135.1,WA
2011-04-01,Composite-10,151.78,Composite
2011-04-01,Composite-20,138.4,Composite
2011-04-01,National-US,139.16,National
2011-05-01,AZ-Phoenix,100.4,AZ
2011-05-01,CA-Los Angeles,169.07,CA
2011-05-01,CA-San Diego,154.78,CA
2011-05-01,CA-San Francisco,134.42,CA
2011-05-01,CO-Denver,123.94,CO
2011-05-01,DC-Washington,180.57,DC
2011-05-01,FL-Miami,138.6,FL
2011-05-01,FL-Tampa,127.06,FL
2011-05-01,GA-Atlanta,102.8,GA
2011-05-01,IL-Chicago,112.01,IL
2011-05-01,MA-Boston,150.89,MA
2011-05-01,MI-Detroit,65.7,MI
2011-05-01,MN-Minneapolis,108.5,MN
2011-05-01,NC-Charlotte,111.85,NC
2011-05-01,NV-Las Vegas,95.6,NV
2011-05-01,NY-New York,165.09,NY
2011-05-01,OH-Cleveland,99.1,OH
2011-05-01,OR-Portland,134.5,OR
2011-05-01,TX-Dallas,114.2,TX
2011-05-01,WA-Seattle,136.5,WA
2011-05-01,Composite-10,153.33,Composite
2011-05-01,Composite-20,139.8,Composite
2011-05-01,National-US,140.68,National
2011-06-01,AZ-Phoenix,100.6,AZ
2011-06-01,CA-Los Angeles,169.66,CA
2011-06-01,CA-San Diego,155.06,CA
2011-06-01,CA-San Francisco,134.9,CA
2011-06-01,CO-Denver,125.97,CO
2011-06-01,DC-Washington,182.67,DC
2011-06-01,FL-Miami,139.46,FL
2011-06-01,FL-Tampa,128.52,FL
2011-06-01,GA-Atlanta,104.3,GA
2011-06-01,IL-Chicago,115.61,IL
2011-06-01,MA-Boston,154.46,MA
2011-06-01,MI-Detroit,69.47,MI
2011-06-01,MN-Minneapolis,112.4,MN
2011-06-01,NC-Charlotte,113.56,NC
2011-06-01,NV-Las Vegas,95.67,NV
2011-06-01,NY-New York,166.82,NY
2011-06-01,OH-Cleveland,100.65,OH
2011-06-01,OR-Portland,134.52,OR
2011-06-01,TX-Dallas,115.9,TX
2011-06-01,WA-Seattle,137.4,WA
2011-06-01,Composite-10,154.87,Composite
2011-06-01,Composite-20,141.5,Composite
2011-06-01,National-US,141.94,National
2011-07-01,AZ-Phoenix,100.5,AZ
2011-07-01,CA-Los Angeles,170.05,CA
2011-07-01,CA-San Diego,155.22,CA
2011-07-01,CA-San Francisco,135.28,CA
2011-07-01,CO-Denver,125.98,CO
2011-07-01,DC-Washington,185.29,DC
2011-07-01,FL-Miami,141.15,FL
2011-07-01,FL-Tampa,129.48,FL
2011-07-01,GA-Atlanta,104.5,GA
2011-07-01,IL-Chicago,117.78,IL
2011-07-01,MA-Boston,155.75,MA
2011-07-01,MI-Detroit,72.63,MI
2011-07-01,MN-Minneapolis,115.7,MN
2011-07-01,NC-Charlotte,113.56,NC
2011-07-01,NV-Las Vegas,95.48,NV
2011-07-01,NY-New York,169.54,NY
2011-07-01,OH-Cleveland,101.64,OH
2011-07-01,OR-Portland,135.8,OR
2011-07-01,TX-Dallas,116.9,TX
2011-07-01,WA-Seattle,137.5,WA
2011-07-01,Composite-10,156.32,Composite
2011-07-01,Composite-20,142.8,Composite
2011-07-01,National-US,142.33,National
2011-08-01,AZ-Phoenix,100.4,AZ
2011-08-01,CA-Los Angeles,169.38,CA
2011-08-01,CA-San Diego,154.91,CA
2011-08-01,CA-San Francisco,135.2,CA
2011-08-01,CO-Denver,126.48,CO
2011-08-01,DC-Washington,185.97,DC
2011-08-01,FL-Miami,140.75,FL
2011-08-01,FL-Tampa,129.49,FL
2011-08-01,GA-Atlanta,102.0,GA
2011-08-01,IL-Chicago,119.4,IL
2011-08-01,MA-Boston,155.58,MA
2011-08-01,MI-Detroit,73.6,MI
2011-08-01,MN-Minneapolis,116.0,MN
2011-08-01,NC-Charlotte,113.41,NC
2011-08-01,NV-Las Vegas,95.18,NV
2011-08-01,NY-New York,170.2,NY
2011-08-01,OH-Cleveland,101.96,OH
2011-08-01,OR-Portland,135.91,OR
2011-08-01,TX-Dallas,117.1,TX
2011-08-01,WA-Seattle,137.0,WA
2011-08-01,Composite-10,156.51,Composite
2011-08-01,Composite-20,142.9,Composite
2011-08-01,National-US,141.77,National
2011-09-01,AZ-Phoenix,100.2,AZ
2011-09-01,CA-Los Angeles,168.0,CA
2011-09-01,CA-San Diego,153.72,CA
2011-09-01,CA-San Francisco,133.22,CA
2011-09-01,CO-Denver,125.57,CO
2011-09-01,DC-Washington,186.32,DC
2011-09-01,FL-Miami,139.83,FL
2011-09-01,FL-Tampa,127.35,FL
2011-09-01,GA-Atlanta,95.99,GA
2011-09-01,IL-Chicago,118.47,IL
2011-09-01,MA-Boston,154.39,MA
2011-09-01,MI-Detroit,74.16,MI
2011-09-01,MN-Minneapolis,115.8,MN
2011-09-01,NC-Charlotte,112.85,NC
2011-09-01,NV-Las Vegas,93.8,NV
2011-09-01,NY-New York,169.96,NY
2011-09-01,OH-Cleveland,100.67,OH
2011-09-01,OR-Portland,136.1,OR
2011-09-01,TX-Dallas,116.4,TX
2011-09-01,WA-Seattle,135.5,WA
2011-09-01,Composite-10,155.61,Composite
2011-09-01,Composite-20,141.9,Composite
2011-09-01,National-US,140.15,National
2011-10-01,AZ-Phoenix,100.5,AZ
2011-10-01,CA-Los Angeles,165.51,CA
2011-10-01,CA-San Diego,152.86,CA
2011-10-01,CA-San Francisco,132.34,CA
2011-10-01,CO-Denver,125.38,CO
2011-10-01,DC-Washington,182.9,DC
2011-10-01,FL-Miami,138.2,FL
2011-10-01,FL-Tampa,126.66,FL
2011-10-01,GA-Atlanta,91.21,GA
2011-10-01,IL-Chicago,116.39,IL
2011-10-01,MA-Boston,152.7,MA
2011-10-01,MI-Detroit,72.8,MI
2011-10-01,MN-Minneapolis,114.4,MN
2011-10-01,NC-Charlotte,111.68,NC
2011-10-01,NV-Las Vegas,92.36,NV
2011-10-01,NY-New York,167.33,NY
2011-10-01,OH-Cleveland,99.68,OH
2011-10-01,OR-Portland,135.44,OR
2011-10-01,TX-Dallas,115.4,TX
2011-10-01,WA-Seattle,134.2,WA
2011-10-01,Composite-10,153.53,Composite
2011-10-01,Composite-20,140.0,Composite
2011-10-01,National-US,138.4,National
2011-11-01,AZ-Phoenix,101.1,AZ
2011-11-01,CA-Los Angeles,163.93,CA
2011-11-01,CA-San Diego,151.45,CA
2011-11-01,CA-San Francisco,129.78,CA
2011-11-01,CO-Denver,124.79,CO
2011-11-01,DC-Washington,181.11,DC
2011-11-01,FL-Miami,137.47,FL
2011-11-01,FL-Tampa,125.28,FL
2011-11-01,GA-Atlanta,88.92,GA
2011-11-01,IL-Chicago,112.44,IL
2011-11-01,MA-Boston,150.33,MA
2011-11-01,MI-Detroit,71.8,MI
2011-11-01,MN-Minneapolis,113.7,MN
2011-11-01,NC-Charlotte,110.16,NC
2011-11-01,NV-Las Vegas,91.41,NV
2011-11-01,NY-New York,164.86,NY
2011-11-01,OH-Cleveland,98.93,OH
2011-11-01,OR-Portland,133.26,OR
2011-11-01,TX-Dallas,114.0,TX
2011-11-01,WA-Seattle,132.6,WA
2011-11-01,Composite-10,151.4,Composite
2011-11-01,Composite-20,138.1,Composite
2011-11-01,National-US,136.65,National
2011-12-01,AZ-Phoenix,101.9,AZ
2011-12-01,CA-Los Angeles,162.11,CA
2011-12-01,CA-San Diego,150.42,CA
2011-12-01,CA-San Francisco,128.72,CA
2011-12-01,CO-Denver,123.62,CO
2011-12-01,DC-Washington,178.38,DC
2011-12-01,FL-Miami,137.74,FL
2011-12-01,FL-Tampa,125.08,FL
2011-12-01,GA-Atlanta,87.3,GA
2011-12-01,IL-Chicago,110.16,IL
2011-12-01,MA-Boston,148.53,MA
2011-12-01,MI-Detroit,70.46,MI
2011-12-01,MN-Minneapolis,112.3,MN
2011-12-01,NC-Charlotte,109.06,NC
2011-12-01,NV-Las Vegas,90.7,NV
2011-12-01,NY-New York,162.41,NY
2011-12-01,OH-Cleveland,97.75,OH
2011-12-01,OR-Portland,132.76,OR
2011-12-01,TX-Dallas,113.1,TX
2011-12-01,WA-Seattle,130.9,WA
2011-12-01,Composite-10,149.58,Composite
2011-12-01,Composite-20,136.6,Composite
2011-12-01,National-US,135.16,National
2012-01-01,AZ-Phoenix,102.8,AZ
2012-01-01,CA-Los Angeles,160.76,CA
2012-01-01,CA-San Diego,148.74,CA
2012-01-01,CA-San Francisco,125.47,CA
2012-01-01,CO-Denver,122.92,CO
2012-01-01,DC-Washington,176.93,DC
2012-01-01,FL-Miami,138.64,FL
2012-01-01,FL-Tampa,124.14,FL
2012-01-01,GA-Atlanta,85.44,GA
2012-01-01,IL-Chicago,107.99,IL
2012-01-01,MA-Boston,147.87,MA
2012-01-01,MI-Detroit,70.28,MI
2012-01-01,MN-Minneapolis,111.4,MN
2012-01-01,NC-Charlotte,108.39,NC
2012-01-01,NV-Las Vegas,90.24,NV
2012-01-01,NY-New York,160.63,NY
2012-01-01,OH-Cleveland,95.52,OH
2012-01-01,OR-Portland,129.96,OR
2012-01-01,TX-Dallas,112.6,TX
2012-01-01,WA-Seattle,130.0,WA
2012-01-01,Composite-10,147.99,Composite
2012-01-01,Composite-20,135.2,Composite
2012-01-01,National-US,134.17,National
2012-02-01,AZ-Phoenix,104.1,AZ
2012-02-01,CA-Los Angeles,159.53,CA
2012-02-01,CA-San Diego,149.07,CA
2012-02-01,CA-San Francisco,124.64,CA
2012-02-01,CO-Denver,121.81,CO
2012-02-01,DC-Washington,174.56,DC
2012-02-01,FL-Miami,139.53,FL
2012-02-01,FL-Tampa,123.91,FL
2012-02-01,GA-Atlanta,83.27,GA
2012-02-01,IL-Chicago,105.26,IL
2012-02-01,MA-Boston,146.26,MA
2012-02-01,MI-Detroit,69.95,MI
2012-02-01,MN-Minneapolis,110.5,MN
2012-02-01,NC-Charlotte,108.55,NC
2012-02-01,NV-Las Vegas,89.88,NV
2012-02-01,NY-New York,158.87,NY
2012-02-01,OH-Cleveland,94.22,OH
2012-02-01,OR-Portland,129.6,OR
2012-02-01,TX-Dallas,112.7,TX
2012-02-01,WA-Seattle,128.9,WA
2012-02-01,Composite-10,146.62,Composite
2012-02-01,Composite-20,134.0,Composite
2012-02-01,National-US,134.02,National
2012-03-01,AZ-Phoenix,106.3,AZ
2012-03-01,CA-Los Angeles,159.72,CA
2012-03-01,CA-San Diego,149.68,CA
2012-03-01,CA-San Francisco,125.94,CA
2012-03-01,CO-Denver,123.66,CO
2012-03-01,DC-Washington,176.13,DC
2012-03-01,FL-Miami,140.76,FL
2012-03-01,FL-Tampa,125.12,FL
2012-03-01,GA-Atlanta,82.54,GA
2012-03-01,IL-Chicago,102.75,IL
2012-03-01,MA-Boston,145.95,MA
2012-03-01,MI-Detroit,68.13,MI
2012-03-01,MN-Minneapolis,109.5,MN
2012-03-01,NC-Charlotte,110.09,NC
2012-03-01,NV-Las Vegas,89.87,NV
2012-03-01,NY-New York,157.4,NY
2012-03-01,OH-Cleveland,94.66,OH
2012-03-01,OR-Portland,129.01,OR
2012-03-01,TX-Dallas,114.4,TX
2012-03-01,WA-Seattle,131.2,WA
2012-03-01,Composite-10,146.45,Composite
2012-03-01,Composite-20,134.0,Composite
2012-03-01,National-US,135.9,National
2012-04-01,AZ-Phoenix,109.0,AZ
2012-04-01,CA-Los Angeles,162.16,CA
2012-04-01,CA-San Diego,151.75,CA
2012-04-01,CA-San Francisco,130.23,CA
2012-04-01,CO-Denver,125.81,CO
2012-04-01,DC-Washington,180.99,DC
2012-04-01,FL-Miami,141.33,FL
2012-04-01,FL-Tampa,127.65,FL
2012-04-01,GA-Atlanta,84.48,GA
2012-04-01,IL-Chicago,103.98,IL
2012-04-01,MA-Boston,147.16,MA
2012-04-01,MI-Detroit,67.87,MI
2012-04-01,MN-Minneapolis,110.4,MN
2012-04-01,NC-Charlotte,111.65,NC
2012-04-01,NV-Las Vegas,90.84,NV
2012-04-01,NY-New York,157.95,NY
2012-04-01,OH-Cleveland,97.04,OH
2012-04-01,OR-Portland,131.62,OR
2012-04-01,TX-Dallas,116.4,TX
2012-04-01,WA-Seattle,133.8,WA
2012-04-01,Composite-10,148.44,Composite
2012-04-01,Composite-20,135.9,Composite
2012-04-01,National-US,138.52,National
2012-05-01,AZ-Phoenix,111.9,AZ
2012-05-01,CA-Los Angeles,165.76,CA
2012-05-01,CA-San Diego,153.06,CA
2012-05-01,CA-San Francisco,135.28,CA
2012-05-01,CO-Denver,128.48,CO
2012-05-01,DC-Washington,185.9,DC
2012-05-01,FL-Miami,143.35,FL
2012-05-01,FL-Tampa,130.34,FL
2012-05-01,GA-Atlanta,87.87,GA
2012-05-01,IL-Chicago,108.62,IL
2012-05-01,MA-Boston,150.63,MA
2012-05-01,MI-Detroit,71.2,MI
2012-05-01,MN-Minneapolis,113.5,MN
2012-05-01,NC-Charlotte,112.9,NC
2012-05-01,NV-Las Vegas,92.55,NV
2012-05-01,NY-New York,160.18,NY
2012-05-01,OH-Cleveland,99.68,OH
2012-05-01,OR-Portland,135.09,OR
2012-05-01,TX-Dallas,118.6,TX
2012-05-01,WA-Seattle,137.3,WA
2012-05-01,Composite-10,151.75,Composite
2012-05-01,Composite-20,139.2,Composite
2012-05-01,National-US,141.09,National
2012-06-01,AZ-Phoenix,114.6,AZ
2012-06-01,CA-Los Angeles,168.57,CA
2012-06-01,CA-San Diego,154.76,CA
2012-06-01,CA-San Francisco,139.01,CA
2012-06-01,CO-Denver,131.06,CO
2012-06-01,DC-Washington,189.28,DC
2012-06-01,FL-Miami,145.62,FL
2012-06-01,FL-Tampa,132.95,FL
2012-06-01,GA-Atlanta,91.75,GA
2012-06-01,IL-Chicago,113.56,IL
2012-06-01,MA-Boston,154.4,MA
2012-06-01,MI-Detroit,75.08,MI
2012-06-01,MN-Minneapolis,118.8,MN
2012-06-01,NC-Charlotte,114.49,NC
2012-06-01,NV-Las Vegas,93.94,NV
2012-06-01,NY-New York,163.27,NY
2012-06-01,OH-Cleveland,101.9,OH
2012-06-01,OR-Portland,138.51,OR
2012-06-01,TX-Dallas,120.1,TX
2012-06-01,WA-Seattle,139.8,WA
2012-06-01,Composite-10,154.94,Composite
2012-06-01,Composite-20,142.3,Composite
2012-06-01,National-US,143.21,National
2012-07-01,AZ-Phoenix,117.2,AZ
2012-07-01,CA-Los Angeles,170.79,CA
2012-07-01,CA-San Diego,156.48,CA
2012-07-01,CA-San Francisco,141.71,CA
2012-07-01,CO-Denver,132.79,CO
2012-07-01,DC-Washington,191.46,DC
2012-07-01,FL-Miami,148.7,FL
2012-07-01,FL-Tampa,134.31,FL
2012-07-01,GA-Atlanta,94.15,GA
2012-07-01,IL-Chicago,116.61,IL
2012-07-01,MA-Boston,157.18,MA
2012-07-01,MI-Detroit,77.65,MI
2012-07-01,MN-Minneapolis,123.2,MN
2012-07-01,NC-Charlotte,115.49,NC
2012-07-01,NV-Las Vegas,94.57,NV
2012-07-01,NY-New York,165.17,NY
2012-07-01,OH-Cleveland,102.33,OH
2012-07-01,OR-Portland,140.12,OR
2012-07-01,TX-Dallas,121.2,TX
2012-07-01,WA-Seattle,141.7,WA
2012-07-01,Composite-10,157.21,Composite
2012-07-01,Composite-20,144.5,Composite
2012-07-01,National-US,144.31,National
2012-08-01,AZ-Phoenix,119.2,AZ
2012-08-01,CA-Los Angeles,173.01,CA
2012-08-01,CA-San Diego,157.84,CA
2012-08-01,CA-San Francisco,142.37,CA
2012-08-01,CO-Denver,133.48,CO
2012-08-01,DC-Washington,192.38,DC
2012-08-01,FL-Miami,150.12,FL
2012-08-01,FL-Tampa,134.9,FL
2012-08-01,GA-Atlanta,95.8,GA
2012-08-01,IL-Chicago,117.45,IL
2012-08-01,MA-Boston,158.26,MA
2012-08-01,MI-Detroit,79.48,MI
2012-08-01,MN-Minneapolis,124.6,MN
2012-08-01,NC-Charlotte,116.59,NC
2012-08-01,NV-Las Vegas,96.03,NV
2012-08-01,NY-New York,166.41,NY
2012-08-01,OH-Cleveland,103.13,OH
2012-08-01,OR-Portland,140.8,OR
2012-08-01,TX-Dallas,121.3,TX
2012-08-01,WA-Seattle,141.6,WA
2012-08-01,Composite-10,158.52,Composite
2012-08-01,Composite-20,145.8,Composite
2012-08-01,National-US,144.74,National
2012-09-01,AZ-Phoenix,120.6,AZ
2012-09-01,CA-Los Angeles,174.79,CA
2012-09-01,CA-San Diego,160.09,CA
2012-09-01,CA-San Francisco,143.15,CA
2012-09-01,CO-Denver,134.01,CO
2012-09-01,DC-Washington,191.84,DC
2012-09-01,FL-Miami,150.24,FL
2012-09-01,FL-Tampa,134.71,FL
2012-09-01,GA-Atlanta,96.06,GA
2012-09-01,IL-Chicago,116.69,IL
2012-09-01,MA-Boston,157.25,MA
2012-09-01,MI-Detroit,80.11,MI
2012-09-01,MN-Minneapolis,125.7,MN
2012-09-01,NC-Charlotte,115.87,NC
2012-09-01,NV-Las Vegas,97.38,NV
2012-09-01,NY-New York,166.3,NY
2012-09-01,OH-Cleveland,102.09,OH
2012-09-01,OR-Portland,141.1,OR
2012-09-01,TX-Dallas,121.5,TX
2012-09-01,WA-Seattle,142.0,WA
2012-09-01,Composite-10,158.94,Composite
2012-09-01,Composite-20,146.2,Composite
2012-09-01,National-US,144.39,National
2012-10-01,AZ-Phoenix,122.3,AZ
2012-10-01,CA-Los Angeles,175.85,CA
2012-10-01,CA-San Diego,162.1,CA
2012-10-01,CA-San Francisco,144.15,CA
2012-10-01,CO-Denver,134.03,CO
2012-10-01,DC-Washington,190.25,DC
2012-10-01,FL-Miami,149.97,FL
2012-10-01,FL-Tampa,134.05,FL
2012-10-01,GA-Atlanta,95.6,GA
2012-10-01,IL-Chicago,114.88,IL
2012-10-01,MA-Boston,155.11,MA
2012-10-01,MI-Detroit,80.82,MI
2012-10-01,MN-Minneapolis,124.9,MN
2012-10-01,NC-Charlotte,115.4,NC
2012-10-01,NV-Las Vegas,100.14,NV
2012-10-01,NY-New York,165.16,NY
2012-10-01,OH-Cleveland,101.61,OH
2012-10-01,OR-Portland,142.44,OR
2012-10-01,TX-Dallas,120.7,TX
2012-10-01,WA-Seattle,141.8,WA
2012-10-01,Composite-10,158.67,Composite
2012-10-01,Composite-20,146.0,Composite
2012-10-01,National-US,144.01,National
2012-11-01,AZ-Phoenix,124.1,AZ
2012-11-01,CA-Los Angeles,176.58,CA
2012-11-01,CA-San Diego,163.61,CA
2012-11-01,CA-San Francisco,146.23,CA
2012-11-01,CO-Denver,134.5,CO
2012-11-01,DC-Washington,188.93,DC
2012-11-01,FL-Miami,151.13,FL
2012-11-01,FL-Tampa,133.74,FL
2012-11-01,GA-Atlanta,95.68,GA
2012-11-01,IL-Chicago,113.36,IL
2012-11-01,MA-Boston,153.71,MA
2012-11-01,MI-Detroit,80.75,MI
2012-11-01,MN-Minneapolis,125.8,MN
2012-11-01,NC-Charlotte,114.85,NC
2012-11-01,NV-Las Vegas,100.56,NV
2012-11-01,NY-New York,162.88,NY
2012-11-01,OH-Cleveland,100.88,OH
2012-11-01,OR-Portland,142.13,OR
2012-11-01,TX-Dallas,120.6,TX
2012-11-01,WA-Seattle,142.5,WA
2012-11-01,Composite-10,158.27,Composite
2012-11-01,Composite-20,145.8,Composite
2012-11-01,National-US,144.01,National
2012-12-01,AZ-Phoenix,125.3,AZ
2012-12-01,CA-Los Angeles,178.59,CA
2012-12-01,CA-San Diego,164.31,CA
2012-12-01,CA-San Francisco,147.24,CA
2012-12-01,CO-Denver,134.14,CO
2012-12-01,DC-Washington,188.73,DC
2012-12-01,FL-Miami,152.37,FL
2012-12-01,FL-Tampa,134.02,FL
2012-12-01,GA-Atlanta,95.95,GA
2012-12-01,IL-Chicago,112.61,IL
2012-12-01,MA-Boston,153.81,MA
2012-12-01,MI-Detroit,81.14,MI
2012-12-01,MN-Minneapolis,125.9,MN
